Lat,Lon,Sats,Speed,GPS_Alt,Dist,Time,Alt,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ
36.078933,-79.008038,9,0.06,149.2,0.22,7024,0.22,0.21894,2.18584,-9.65265,-0.01344,0.00504,0.01084,45.30839,-26.65887,10.68401
0,0,0,0,0,0.27,7224,0.27,0.26501,2.16909,-9.49891,-0.01191,0.00779,0.01451,45.10377,-26.79041,10.52324
0,0,0,0,0,0.21,7424,0.21,0.21176,2.19422,-9.70708,-0.01283,0.0113,0.01329,45.61532,-26.19117,10.99094
0,0,0,0,0,0.23,7624,0.23,0.22612,2.18225,-9.64068,-0.00244,0.00428,0.01558,45.35223,-26.98042,12.27711
0,0,0,0,0,0.24,7824,0.24,0.23509,2.18166,-9.63051,-0.00809,0.00489,0.01161,45.81993,-26.45425,11.99942
36.07893,-79.008021,9,0.02,145.7,0.22,8024,0.22,0.22433,2.18704,-9.65683,-0.00947,0.00886,0.01283,45.55685,-26.48348,10.93248
0,0,0,0,0,0.24,8224,0.24,0.24407,2.18644,-9.6688,-0.0087,0.00855,0.01084,45.24993,-26.90734,10.42093
0,0,0,0,0,0.24,8424,0.24,0.24287,2.19601,-9.57727,-0.01497,0.01222,0.00886,45.26454,-26.95119,11.29787
0,0,0,0,0,0.26,8624,0.26,0.25603,2.20499,-9.64427,-0.01161,0.01038,0.01359,45.35223,-26.29348,10.62555
0,0,0,0,0,0.25,8824,0.25,0.24826,2.22533,-9.66641,-0.0084,0.01222,0.01283,45.07454,-26.29348,10.43554
36.07893,-79.008007,9,0.03,144.3,0.24,9024,0.24,0.24407,2.18345,-9.68316,-0.00641,0.0026,0.00962,44.8553,-26.54194,11.0494
0,0,0,0,0,0.23,9224,0.23,0.23031,2.19781,-9.65324,-0.00901,0.00809,0.0084,45.55685,-26.33733,11.03479
0,0,0,0,0,0.22,9424,0.22,0.22074,2.21994,-9.62453,-0.00657,0.00687,0.0142,45.24993,-26.0304,11.07863
0,0,0,0,0,0.23,9624,0.23,0.22851,2.18345,-9.67059,-0.0055,0.00443,0.01252,44.943,-22.47881,11.44402
0,0,0,0,0,0.2,9824,0.2,0.2016,2.21336,-9.66999,-0.00351,0.00794,0.01497,45.26454,-25.79655,11.19556
36.078934,-79.008001,9,0.01,143,0.24,10024,0.24,0.24467,2.18883,-9.6359,-0.00672,0.00275,0.0113,45.62993,-26.0304,10.81555
0,0,0,0,0,0.22,10224,0.22,0.22074,2.18465,-9.7011,-0.0026,0.00825,0.0139,45.52762,-26.71733,10.7717
0,0,0,0,0,0.24,10424,0.24,0.24168,2.21456,-9.61556,-0.00733,0.00458,0.00748,45.45455,-26.55656,11.69249
0,0,0,0,0,0.28,10624,0.28,0.27936,2.20917,-9.64068,-0.00183,0.00214,0.01451,45.45455,-26.29348,11.22479
0,0,0,0,0,0.21,10824,0.21,0.21176,2.19063,-9.62752,-0.00321,0.00626,0.01115,45.17685,-26.76118,11.28325
36.078933,-79.007996,9,0.03,142.2,0.25,11024,0.25,0.24586,2.16969,-9.61197,-0.00473,0.00458,0.01176,45.24993,-26.45425,10.96171
0,0,0,0,0,0.23,11224,0.23,0.23031,2.18883,-9.67478,-0.00443,0.00672,0.01054,45.71763,-26.23502,11.07863
0,0,0,0,0,0.22,11424,0.22,0.22313,2.22712,-9.59881,-0.00107,0.00519,0.0113,45.35223,-26.62964,10.65478
0,0,0,0,0,0.21,11624,0.21,0.21296,2.21097,-9.61257,-0.00519,0.00367,0.01084,45.10377,-26.3081,11.22479
0,0,0,0,0,0.2,11824,0.2,0.201,2.21934,-9.62214,0.00565,-0.01069,0.01405,44.91377,-26.70272,10.88863
36.078935,-79.007991,9,0.06,141.5,0.37,12024,0.37,0.37388,2.47717,-9.47737,-0.02474,0.00183,0.0058,45.81993,-25.85501,11.13709
0,0,0,0,0,0.07,12224,0.07,0.067,2.24686,-9.68196,0.00779,-0.01573,0.01298,45.42531,-25.95732,10.2017
0,0,0,0,0,0.54,12424,0.54,0.54138,2.71645,-11.87319,-0.01833,0.0252,1.09314,43.68606,-26.24964,10.80094
0,0,0,0,0,0.12,12624,0.12,0.12383,2.19422,-9.74058,-0.00229,0.0055,-0.00275,40.41216,-26.45425,10.90324
0,0,0,0,0,0.02,12824,0.02,0.02094,2.37428,-9.94876,-0.06414,0.02337,0.50152,37.03595,-26.11809,11.3271
36.07894,-79.007989,9,0.05,141.7,-0.33,13024,-0.33,-0.32602,2.25404,-9.64487,-0.02779,-0.01161,0.1014,35.53055,-26.73195,11.61941
0,0,0,0,0,-0.46,13224,-0.46,-0.45523,2.10987,-9.72563,-0.00535,-0.02214,0.06597,33.79129,-26.54194,12.04326
0,0,0,0,0,-0.8,13424,-0.8,-0.80399,1.6002,-9.45404,0.11255,-0.25427,0.36011,31.80357,-26.67349,12.16019
0,0,0,0,0,-0.04,13624,-0.04,-0.03829,0.90449,-10.22872,-0.10247,-0.00932,1.16339,26.19117,-26.07425,12.20403
0,0,0,0,0,-1.09,13824,-1.09,-1.09053,1.92084,-9.57189,-0.00244,-0.0055,0.13943,20.73955,-24.67115,11.88249
36.078945,-79.007988,9,0.14,141.9,-1.08,14024,-1.08,-1.07976,1.53679,-9.85065,-0.03558,-0.00092,0.22877,20.02338,-24.01345,12.9202
0,0,0,0,0,-2.06,14224,-2.06,-2.06142,2.03569,-9.1687,-0.02657,-0.16875,0.39156,11.15171,-22.42035,13.79714
0,0,0,0,0,-1.29,14424,-1.29,-1.28853,1.43151,-9.75255,-0.0084,0.04551,0.03207,8.95937,-20.37416,14.68869
0,0,0,0,0,-1.4,14624,-1.4,-1.39621,1.62592,-9.29013,-0.00779,-0.00932,0.01344,9.00321,-20.19877,14.16253
0,0,0,0,0,-1.43,14824,-1.43,-1.42852,1.54696,-9.7681,-0.00443,0.00367,0.01894,8.68167,-19.64338,13.02251
36.078947,-79.007986,9,0.06,141.2,-1.47,15024,-1.47,-1.47159,1.45543,-9.74896,-0.02031,0.02367,0.01649,8.88629,-19.55569,13.87021
0,0,0,0,0,-1.39,15224,-1.39,-1.38664,1.53978,-9.7005,-0.00229,-0.0026,0.01451,8.84244,-20.05262,13.31482
0,0,0,0,0,-1.5,15424,-1.5,-1.50389,1.59242,-9.71785,-0.01527,0.02169,0.0139,8.36013,-20.30108,13.72406
0,0,0,0,0,-1.49,15624,-1.49,-1.49013,1.46321,-9.70529,-0.00153,-0.00153,0.01313,8.12628,-20.18416,14.38176
0,0,0,0,0,-1.44,15824,-1.44,-1.44407,1.52961,-9.79622,-0.00733,0.01145,0.01313,8.25782,-20.25723,13.3879
36.078949,-79.007983,9,0.13,141.2,-1.47,16024,-1.47,-1.4674,1.49671,-9.64726,-0.00764,0.00672,0.0139,8.38936,-19.86261,14.01637
0,0,0,0,0,-1.48,16224,-1.48,-1.47936,1.48295,-9.6999,-0.01206,0.01344,0.0168,8.36013,-19.67261,13.60713
0,0,0,0,0,-1.46,16424,-1.46,-1.45783,1.47876,-9.65923,-0.00794,0.01145,0.0113,8.40398,-19.68723,13.25636
0,0,0,0,0,-1.49,16624,-1.49,-1.48714,1.47398,-9.68974,-0.00412,0.00916,0.01436,8.0532,-19.49722,14.58638
0,0,0,0,0,-1.56,16824,-1.56,-1.55713,1.46979,-9.73759,-0.00932,0.00275,0.01878,7.98012,-20.52032,14.3233
36.07895,-79.007978,9,0.02,141.2,-1.47,17024,-1.47,-1.4668,1.5015,-9.6999,-0.01268,0.00886,0.01191,8.18474,-19.99415,13.75329
0,0,0,0,0,-1.46,17224,-1.46,-1.45603,1.4997,-9.69273,-0.01008,0.01191,0.01237,7.93628,-20.038,14.5133
0,0,0,0,0,-1.47,17424,-1.47,-1.4668,1.47996,-9.7029,-0.00702,0.01008,0.01481,8.02397,-19.95031,14.01637
0,0,0,0,0,-1.44,17624,-1.44,-1.4351,1.47159,-9.73221,-0.00535,0.00458,0.01359,7.92166,-19.99415,14.29407
0,0,0,0,0,-1.46,17824,-1.46,-1.46142,1.4997,-9.64068,-0.00825,0.00336,0.00947,8.18474,-19.61415,13.53405
36.078948,-79.007975,9,0.06,140.9,-1.45,18024,-1.45,-1.45484,1.53739,-9.71127,-0.00932,0.00764,0.01298,8.62321,-19.59953,13.40251
0,0,0,0,0,-1.52,18224,-1.52,-1.52004,1.49492,-9.65923,-0.00657,0.00565,0.01481,8.49167,-20.33031,14.83484
0,0,0,0,0,-1.44,18424,-1.44,-1.44467,1.57926,-9.63051,-0.01329,0.00489,0.01436,8.62321,-20.16954,14.58638
0,0,0,0,0,-1.47,18624,-1.47,-1.468,1.48774,-9.69751,-0.00809,0.00977,0.01222,8.46244,-19.61415,13.92868
0,0,0,0,0,-1.44,18824,-1.44,-1.44287,1.45843,-9.69632,-0.0055,0.00504,0.011,8.53552,-19.92108,14.33791
36.078947,-79.007971,9,0.05,140.6,-1.45,19024,-1.45,-1.45364,1.47936,-9.67239,-0.00275,0.00901,0.01451,8.50628,-19.42414,13.8556
0,0,0,0,0,-1.38,19224,-1.38,-1.38245,1.46082,-9.65265,-0.01191,0.00672,0.0113,9.00321,-20.19877,13.49021
0,0,0,0,0,-1.44,19424,-1.44,-1.44467,1.50509,-9.7023,-0.00718,0.00779,0.01145,8.43321,-19.5703,14.13329
0,0,0,0,0,-1.43,19624,-1.43,-1.42792,1.49611,-9.69093,-0.00855,0.0087,0.01451,8.97398,-20.11108,13.66559
0,0,0,0,0,-1.45,19824,-1.45,-1.45364,1.47039,-9.71007,-0.00809,0.00687,0.01023,8.38936,-19.73107,13.78252
36.078948,-79.007969,9,0.08,140.3,-1.43,20024,-1.43,-1.42552,1.4656,-9.60599,-0.00733,0.011,0.0142,8.7109,-20.18416,14.14791
0,0,0,0,0,-1.46,20224,-1.46,-1.46082,1.48834,-9.79502,-0.0142,0.0029,0.01237,9.35399,-20.05262,13.78252
0,0,0,0,0,-1.42,20424,-1.42,-1.42313,1.47577,-9.65923,-0.01069,0.00397,0.01252,8.43321,-19.58492,13.54867
0,0,0,0,0,-1.44,20624,-1.44,-1.44467,1.47637,-9.64846,-0.0087,0.00641,0.00947,8.36013,-19.86261,13.81175
0,0,0,0,0,-1.45,20824,-1.45,-1.44826,1.50808,-9.69333,-0.00809,0.00809,0.00947,9.01783,-19.51184,14.45484
36.078945,-79.007967,9,0.13,140.5,-1.47,21024,-1.47,-1.47218,1.46859,-9.67239,-0.00382,0.00916,0.01084,9.09091,-19.5703,14.73253
0,0,0,0,0,-1.44,21224,-1.44,-1.44108,1.48953,-9.64367,-0.00764,0.00687,0.01436,8.43321,-20.00877,14.95177
0,0,0,0,0,-1.44,21424,-1.44,-1.43809,1.46859,-9.69751,-0.00626,0.00901,0.01176,7.96551,-19.95031,13.91406
0,0,0,0,0,-1.47,21624,-1.47,-1.4674,1.49133,-9.69572,-0.00764,0.00428,0.00901,8.87168,-19.90646,14.06022
0,0,0,0,0,-1.45,21824,-1.45,-1.44945,1.47398,-9.66162,-0.00519,0.00977,0.01054,8.75475,-20.14031,14.64484
36.078945,-79.007964,9,0.07,140.5,-1.47,22024,-1.47,-1.468,1.43689,-9.69273,-0.0058,0.00336,0.01466,8.85706,-20.16954,14.2356
0,0,0,0,0,-1.43,22224,-1.43,-1.43031,1.47218,-9.65863,-0.00535,0.00687,0.01161,8.37474,-20.16954,13.12482
0,0,0,0,0,-1.41,22424,-1.41,-1.40519,1.46381,-9.55514,-0.01222,-0.00092,0.01252,8.72552,-19.93569,13.44636
0,0,0,0,0,-1.39,22624,-1.39,-1.39442,1.27238,-9.93201,-0.01069,0.0281,0.01145,8.7986,-20.08185,13.91406
0,0,0,0,0,-1.45,22824,-1.45,-1.45125,1.42253,-9.23929,0,-0.03619,0.01268,8.66706,-20.44724,13.92868
36.078946,-79.007961,9,0.17,140.3,-1.48,23024,-1.48,-1.48475,1.14975,-9.74537,-0.00672,0.01451,0.01756,9.06168,-20.37416,14.00175
0,0,0,0,0,-0.58,23224,-0.58,-0.58146,0.84287,-8.75175,-0.14813,-0.53863,0.99281,9.01783,-19.23414,14.99562
0,0,0,0,0,-1.84,23424,-1.84,-1.84487,2.19422,-10.04507,-0.00458,0.10324,0.02413,9.03245,-17.67027,13.72406
0,0,0,0,0,-1.2,23624,-1.2,-1.1994,1.57029,-9.61496,-0.01252,0.02779,0.00092,8.62321,-17.36334,13.21251
0,0,0,0,0,0.26,23824,0.26,0.25543,1.46022,-8.8678,0.01084,-0.05009,0.02001,8.76937,-17.33411,13.63636
36.078947,-79.007959,9,0.15,140.1,-1.13,24024,-1.13,-1.1348,1.32084,-10.18385,-0.00733,-0.00153,0.00336,8.81321,-17.26103,13.60713
0,0,0,0,0,-1.06,24224,-1.06,-1.05703,1.41535,-9.55693,0.01527,-0.02214,0.01252,9.01783,-17.5095,14.30868
0,0,0,0,0,-1.03,24424,-1.03,-1.0331,1.62891,-9.7346,-0.01741,0.01741,-0.0055,9.10552,-17.5095,13.7679
0,0,0,0,0,-1.22,24624,-1.22,-1.21914,1.532,-9.6012,-0.01268,0.0368,0.01054,9.31014,-17.17334,14.14791
0,0,0,0,0,-1.26,24824,-1.26,-1.25982,1.58285,-9.58266,0.02306,-0.06689,0.02749,9.14937,-17.14411,14.3233
36.078948,-79.007956,9,0.03,139.6,-1.47,25024,-1.47,-1.47159,1.5338,-9.37747,-0.01527,0.01344,0.01191,8.9886,-17.56796,13.8556
0,0,0,0,0,-1.04,25224,-1.04,-1.04327,1.41715,-9.75853,0.01237,-0.02291,0.01359,9.19322,-17.58258,14.27945
0,0,0,0,0,-1.35,25424,-1.35,-1.34776,1.4662,-9.74716,0.00275,-0.03299,0.0142,9.36861,-17.34873,14.7033
0,0,0,0,0,-1.45,25624,-1.45,-1.45484,1.40519,-9.71366,0.0084,0.01741,0.02046,9.69015,-17.36334,13.70944
0,0,0,0,0,-1.17,25824,-1.17,-1.17308,1.41595,-9.78784,-0.01283,0.03528,0.01558,9.01783,-17.34873,14.17714
36.07895,-79.007954,9,0.06,138.5,-0.65,26024,-0.65,-0.65324,1.18505,-8.65783,-0.03864,0.0055,0.01939,9.16399,-17.12949,13.44636
0,0,0,0,0,-1.13,26224,-1.13,-1.133,1.53619,-9.93739,-0.03619,0.03986,0.01329,8.84244,-17.07103,13.84098
0,0,0,0,0,-1.24,26424,-1.24,-1.24427,1.39561,-9.84647,-0.0252,0.0394,0.01237,8.63783,-17.0418,13.1102
0,0,0,0,0,-1.3,26624,-1.3,-1.30409,1.47159,-9.72443,0.00901,-0.01848,0.00932,9.38322,-16.72026,13.41713
0,0,0,0,0,-1.11,26824,-1.11,-1.11087,1.31007,-9.69871,0.02337,-0.04398,0.01268,9.01783,-17.0418,14.33791
36.07895,-79.007952,9,0.13,137.9,-1.1,27024,-1.1,-1.10189,1.83529,-10.14557,-0.03161,0.031,0.01222,8.95937,-16.61795,14.44022
0,0,0,0,0,-1.27,27224,-1.27,-1.2676,1.47697,-9.71546,-0.00321,0.01802,0.00489,9.60246,-17.10026,14.20637
0,0,0,0,0,-1.34,27424,-1.34,-1.34118,1.5009,-9.67239,-0.01939,0.02398,0.00733,8.85706,-16.93949,13.95791
0,0,0,0,0,-1.16,27624,-1.16,-1.15633,1.41416,-9.59103,-0.01145,0.00596,0.01497,8.95937,-17.02718,14.26484
0,0,0,0,0,-1.23,27824,-1.23,-1.22692,1.4674,-9.69691,-0.00794,0.01649,0.011,9.39784,-17.39258,14.3233
36.07895,-79.00795,9,0.16,136.8,-1.21,28024,-1.21,-1.20658,1.45962,-9.65384,-0.00825,0.0058,0.00993,9.1786,-17.24642,13.62175
0,0,0,0,0,-1.2,28224,-1.2,-1.20359,1.45663,-9.68615,-0.00886,0.00489,0.01084,8.84244,-17.01257,13.81175
0,0,0,0,0,-1.23,28424,-1.23,-1.2323,1.44646,-9.69572,-0.00809,0.00489,0.01481,8.72552,-16.77872,13.62175
0,0,0,0,0,-1.2,28624,-1.2,-1.20419,1.45484,-9.72383,-0.00947,0.00657,0.00977,9.79246,-17.05642,14.48407
0,0,0,0,0,-1.21,28824,-1.21,-1.21436,1.44706,-9.6676,-0.00764,0.00748,0.01038,9.04706,-16.5741,13.95791
36.07895,-79.007949,9,0.14,136.4,-1.18,29024,-1.18,-1.17906,1.45962,-9.7023,-0.0113,0.00519,0.01588,8.81321,-16.88103,13.54867
0,0,0,0,0,-1.22,29224,-1.22,-1.21854,1.43091,-9.667,-0.00687,0.01161,0.00947,9.23707,-17.29027,14.14791
0,0,0,0,0,-1.23,29424,-1.23,-1.23111,1.45603,-9.65265,-0.00519,0.00168,0.01359,9.50015,-16.92488,14.67407
0,0,0,0,0,-1.07,29624,-1.07,-1.07258,1.46142,-9.68914,-0.00412,-0.00244,0.01054,9.4563,-17.2318,13.60713
0,0,0,0,0,-1.16,29824,-1.16,-1.16351,1.45783,-9.70589,-0.00809,0.00443,0.01176,9.23707,-17.18796,14.0456
36.07895,-79.007949,9,0.08,137,-1.24,30024,-1.24,-1.23529,1.46381,-9.69632,-0.0087,0.00626,0.01206,9.03245,-17.56796,14.01637
0,0,0,0,0,-1.22,30224,-1.22,-1.21615,1.46082,-9.68196,-0.01191,0.00535,0.01359,9.70477,-17.39258,14.10406
0,0,0,0,0,-1.22,30424,-1.22,-1.21974,1.4662,-9.70469,-0.01329,0.00764,0.01023,9.60246,-17.20257,13.78252
0,0,0,0,0,-1.22,30624,-1.22,-1.22273,1.44586,-9.68615,-0.01176,0.00932,0.00977,9.44168,-16.61795,13.22713
0,0,0,0,0,-1.22,30824,-1.22,-1.21615,1.44826,-9.72144,-0.00733,0.00244,0.01145,9.32476,-16.58872,13.35867
36.078951,-79.007946,9,0.09,136.6,-1.2,31024,-1.2,-1.2,1.44706,-9.72862,-0.00504,0.00611,0.01176,8.68167,-17.07103,14.26484
0,0,0,0,0,-1.2,31224,-1.2,-1.1994,1.44227,-9.71007,-0.00962,0.00137,0.01145,8.78398,-17.30488,14.73253
0,0,0,0,0,-1.2,31424,-1.2,-1.20239,1.45603,-9.65803,-0.0113,0.00718,0.00916,9.48553,-16.91026,13.87021
0,0,0,0,0,-1.21,31624,-1.21,-1.21256,1.46859,-9.66641,-0.0084,0.00596,0.01268,9.23707,-17.21719,15.12716
0,0,0,0,0,-1.2,31824,-1.2,-1.19641,1.45783,-9.69691,-0.0084,0.00733,0.01298,9.57322,-16.36948,14.84946
36.07895,-79.007945,9,0.01,137.6,-1.07,32024,-1.07,-1.07258,1.46859,-9.72024,-0.00901,0.00535,0.00886,9.44168,-16.93949,14.16253
0,0,0,0,0,-1.2,32224,-1.2,-1.19641,1.45603,-9.71965,-0.00519,0.00855,0.00901,9.04706,-16.7641,14.33791
0,0,0,0,0,-1.22,32424,-1.22,-1.22213,1.45304,-9.67358,-0.00596,0.00336,0.01054,9.39784,-17.0418,14.39638
0,0,0,0,0,-1.2,32624,-1.2,-1.1988,1.45843,-9.68076,-0.00794,0.00962,0.01176,9.03245,-17.27565,13.94329
0,0,0,0,0,-1.22,32824,-1.22,-1.21615,1.46142,-9.68196,-0.0084,0.00641,0.00962,9.33937,-16.93949,14.33791
36.07895,-79.007944,9,0.07,138.1,-1.21,33024,-1.21,-1.21256,1.44526,-9.71187,-0.00687,0.00764,0.01252,8.94475,-16.74949,14.29407
0,0,0,0,0,-1.24,33224,-1.24,-1.24128,1.47398,-9.7011,-0.01008,0.01161,0.00809,8.95937,-17.48027,14.46945
0,0,0,0,0,-1.23,33424,-1.23,-1.23051,1.45962,-9.66521,-0.01023,0.00611,0.00901,9.14937,-17.15873,14.19176
0,0,0,0,0,-1.21,33624,-1.21,-1.21077,1.46201,-9.65863,-0.01084,0.00473,0.01038,9.03245,-17.20257,14.16253
0,0,0,0,0,-1.19,33824,-1.19,-1.18983,1.42732,-9.64547,-0.0058,0.00244,0.01176,8.38936,-17.24642,13.8556
36.078949,-79.007945,9,0.07,139.2,-1.2,34024,-1.2,-1.20359,1.45543,-9.67538,-0.00748,0.0084,0.00993,8.95937,-17.11488,14.16253
0,0,0,0,0,-1.15,34224,-1.15,-1.15214,1.4339,-9.77707,-0.00916,0.00122,0.00702,9.01783,-17.34873,14.26484
0,0,0,0,0,-1.2,34424,-1.2,-1.1988,1.43749,-9.73639,-0.01054,0.0139,0.00962,9.35399,-17.08565,14.08945
0,0,0,0,0,-1.2,34624,-1.2,-1.2006,1.43988,-9.71546,-0.00886,0.00825,0.01237,8.7986,-16.64718,13.84098
0,0,0,0,0,-1.21,34824,-1.21,-1.21137,1.43988,-9.71606,-0.00199,0.00687,0.01222,8.74013,-16.83718,14.35253
36.078949,-79.007948,9,0.07,139.9,-1.22,35024,-1.22,-1.22213,1.46859,-9.70888,-0.011,0.00199,0.01206,8.87168,-17.14411,13.73867
0,0,0,0,0,-1.11,35224,-1.11,-1.10608,1.42971,-9.6688,-0.00886,0.01008,0.01115,9.29553,-17.18796,14.29407
0,0,0,0,0,-1,35424,-1,-1.0008,1.66361,-9.13759,0.01802,-0.03207,-0.00107,9.39784,-16.92488,13.73867
0,0,0,0,0,-1.32,35624,-1.32,-1.32203,1.42852,-9.73699,-0.00779,0.00107,0.01359,9.2663,-17.01257,14.38176
0,0,0,0,0,-1.19,35824,-1.19,-1.19342,1.44347,-9.75374,-0.01359,0.0029,0.01161,8.76937,-17.08565,14.49868
36.078949,-79.007949,9,0.07,140.5,-1.21,36024,-1.21,-1.20957,1.44407,-9.70888,-0.00428,0.03604,0.01268,8.85706,-16.23794,14.84946
0,0,0,0,0,-1.2,36224,-1.2,-1.20479,1.45304,-9.78365,-0.0029,-0.00305,0.01069,9.2663,-16.23794,14.33791
0,0,0,0,0,-1.21,36424,-1.21,-1.21256,1.45125,-9.79681,-0.01313,0.01054,0.01436,9.10552,-16.92488,13.95791
0,0,0,0,0,-1.25,36624,-1.25,-1.25264,1.42612,-9.69572,-0.00199,-0.00886,0.01634,9.33937,-17.07103,14.17714
0,0,0,0,0,-1.26,36824,-1.26,-1.25803,1.48295,-9.64547,-0.00611,-0.00596,0.01298,9.79246,-16.79334,15.24408
36.07895,-79.00795,9,0.06,140.2,-1.25,37024,-1.25,-1.25145,1.45185,-9.65324,-0.00137,-0.01558,0.01405,9.38322,-17.17334,15.15639
0,0,0,0,0,-1.27,37224,-1.27,-1.2652,1.47099,-9.77947,-0.0113,0.00932,0.0084,8.88629,-17.17334,15.15639
0,0,0,0,0,-1.21,37424,-1.21,-1.20598,1.41476,-9.67418,-0.01466,0.01008,0.01237,9.47091,-16.92488,14.7033
0,0,0,0,0,-1.2,37624,-1.2,-1.19581,1.44885,-9.65863,-0.00687,-0.01802,0.01222,9.09091,-16.35487,15.27331
0,0,0,0,0,-1.18,37824,-1.18,-1.18086,1.44347,-9.85424,-0.01176,0.01588,0.01283,9.01783,-16.83718,15.18562
