Lat,Lon,Sats,Speed,GPS_Alt,Dist,Time,Alt,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,speed_ms,time_s,dt_s,east_raw,north_raw,east_ekf,north_ekf,vx_ekf,vz_ekf,east_rts,north_rts,east_smooth,north_smooth,Lat_smooth,Lon_smooth
36.078958,-79.007936,9,0.38,139.5,-4.01,2403,-4.01,-4.00559,-2.92523,9.57189,0.5904,0.88484,1.43492,48.69921,29.11429,-67.02719,0.1698703620920876,1.6,0.20000000000000018,2.4264466693482345,-3.4470427254644775,1.5897721673182346,-3.337933629811589,0.17397028310361987,0.0030313707160874795,1.5098026055405407,-3.4013095734252126,1.6218412844941268,-3.3871830049981635,36.078958538331406,-79.0079449531518
36.078958,-79.007938,9,0.83,139.5,1.73,3203,1.73,1.73001,-3.33201,9.97807,-0.40134,0.50809,0.18876,68.0649,18.12336,-64.35253,0.3710326329906124,2.4,0.7999999999999998,2.2467098794919425,-3.4470427254644775,1.8412312613475885,-3.2484559887248317,0.32224915796141185,0.07164471417741025,1.672546699510927,-3.4099581668754793,1.72278833377442,-3.4124245776507967,36.078958311328485,-79.00794382987539
36.078958,-79.007938,9,0.83,139.7,1.42,3403,1.42,1.41655,-0.60239,6.4343,4.95687,2.65696,-1.80633,74.61269,19.74569,-57.42473,0.3710326329906124,2.6,0.20000000000000018,2.2467098794919425,-3.4470427254644775,1.9385152413587892,-3.2487118675974904,0.351197217686094,0.08218054130317813,1.7322895057347167,-3.4135883171260484,1.8254008431246331,-3.438949598591459,36.078958072783244,-79.00794268806676
36.078958,-79.007939,9,0.43,139.7,1.91,4203,1.91,1.91366,-3.91167,9.96192,2.37795,0.72449,-1.13743,68.50336,16.8518,-59.07629,0.19222172552525704,3.4000000000000004,0.8000000000000003,2.156841485135459,-3.4470427254644775,2.1810073840413766,-3.289946874827416,0.24032180336159656,0.010490718780217165,1.9821527177064233,-3.4307586060258783,1.9225295419974384,-3.4603998308052333,36.07895787987667,-79.00794160727858
36.078958,-79.007939,9,0.43,139.8,2.17,4403,2.17,2.16969,-8.43889,6.61017,1.72218,-0.78664,1.08933,69.35107,22.46419,-57.36627,0.19222172552525704,3.5999999999999996,0.1999999999999993,2.156841485135459,-3.4470427254644775,2.2159244510919724,-3.31161126481279,0.20481890640637573,0.00939770113833536,2.0232166435072836,-3.441354992545137,2.0177929819230935,-3.485699798239379,36.0789576523486,-79.00794054724585
36.078956,-79.007937,9,0.45,139.8,4.68,5203,4.68,4.68216,-5.61715,4.91905,-0.23289,0.87293,1.50303,80.09354,12.71558,-58.49167,0.20116227089852481,4.4,0.8000000000000007,2.336578274991751,-3.669432578925602,2.376323430222401,-3.420149659180771,0.2043899178082933,-0.0358184617551515,2.171569375878006,-3.4976818210461142,2.1167149430250314,-3.518287733452496,36.078957359278256,-79.00793944650336
36.078956,-79.007937,9,0.45,139.9,6.75,5403,6.75,6.74836,-2.09791,6.99661,-0.9977,0.56093,-0.20021,82.44666,1.52002,-53.91698,0.20116227089852481,4.6,0.1999999999999993,2.336578274991751,-3.669432578925602,2.4099690497767776,-3.4875332985765497,0.19749494467306264,-0.05507313230558008,2.2037860638197757,-3.5148431965844,2.202386203866332,-3.554034390157784,36.07895703780085,-79.00793849320648
36.078955,-79.007938,9,0.45,139.9,6.93,6203,6.93,6.935,-2.5328,6.14178,-1.15408,-0.30528,-0.47602,84.15668,7.92166,-53.34697,0.20116227089852481,5.4,0.8000000000000007,2.2467098794919425,-3.780627505302503,2.537507014161871,-3.6124291763971548,0.187221481760073,-0.08373584833891096,2.3317871962599224,-3.5965076318690214,2.273022773148443,-3.5918258911625784,36.07895669793371,-79.00793770720637
36.078955,-79.007938,9,0.45,140.1,5.51,6403,5.51,5.50768,-3.533,8.24866,-0.13775,0.04872,0.07712,82.81204,10.78632,-55.057,0.20116227089852481,5.6,0.1999999999999993,2.2467098794919425,-3.780627505302503,2.5458231844531207,-3.671277259750394,0.1784773952005719,-0.09753219197362382,2.3574630235712353,-3.6188649781385025,2.3443729522554104,-3.639727769800666,36.07895626714177,-79.00793691326564
36.078955,-79.007938,9,0.2,140.1,2.59,7203,2.59,2.59322,-1.1348,10.12164,0.09728,-0.50961,0.03299,72.84419,3.14236,-67.42181,0.08940545373267769,6.4,0.8000000000000007,2.2467098794919425,-3.780627505302503,2.637435843366158,-3.7373158479835697,0.10618792318947945,-0.05394437815990717,2.4511042876129485,-3.7141989647103397,2.4031475766359103,-3.6879477581354547,36.078955833489,-79.00793625925792
36.078955,-79.007938,9,0.2,139.8,2.5,7403,2.5,2.5005,-1.23829,9.52104,0.16142,-0.22037,0.10369,74.10114,3.6539,-65.85793,0.08940545373267769,6.6,0.1999999999999993,2.2467098794919425,-3.780627505302503,2.6171548155800455,-3.7726136472833924,0.07847172324510013,-0.05971447851911056,2.4589067219903606,-3.733544740002163,2.455158004451234,-3.738566892074155,36.07895537826019,-79.00793568051799
36.078956,-79.007939,9,0.29,139.8,4.92,8203,4.92,4.92263,-3.47677,8.39821,0.09056,-0.02428,0.16127,81.3651,9.60246,-56.60626,0.12963790791238264,7.3999999999999995,0.7999999999999998,2.156841485135459,-3.669432578925602,2.6293370673739878,-3.8308088175711794,0.08361001315133001,-0.09032672864419498,2.4894294010043847,-3.8160623859251612,2.4962710731704627,-3.786598339697946,36.078954946303,-79.00793522303715
36.078956,-79.007939,9,0.29,138.9,4.72,8403,4.72,4.72283,-2.53699,8.02373,0.15256,-0.18906,-0.19716,82.00819,8.47705,-55.67086,0.12963790791238264,7.6000000000000005,0.20000000000000107,2.156841485135459,-3.669432578925602,2.6025601102717384,-3.8391343504596467,0.0789178612241936,-0.10140637994016125,2.496642121353255,-3.838099192434785,2.5315906672227904,-3.8360173930095764,36.078954501866775,-79.00793483002252
36.078955,-79.00794,9,0.18,138.9,4.98,9203,4.98,4.97647,-3.20937,7.82632,-0.3259,-0.16402,-0.02535,81.99357,9.29553,-55.21777,0.08046490835940992,8.399999999999999,0.799999999999998,2.0669730884923245,-3.780627505302503,2.591876812854918,-3.9271165930364114,0.038302074159415694,-0.08818588354122146,2.5312610244075318,-3.9246361029078725,2.563346470301986,-3.881737074176229,36.07895409069981,-79.00793447666356
36.078955,-79.00794,8,0.18,139.2,5.24,9403,5.24,5.24028,-3.59581,7.85624,0.03329,-0.00473,0.02123,82.41742,9.66092,-54.75007,0.08046490835940992,8.6,0.20000000000000107,2.0669730884923245,-3.780627505302503,2.5423233710159123,-3.9452921873884685,0.019018477659427154,-0.08494895458916536,2.53711043954469,-3.9406428561857525,2.5958022759473374,-3.9279291199281507,36.07895367528476,-79.0079341155154
36.078954,-79.007941,8,0.08,139.2,4.69,10203,4.69,4.69292,-2.79003,8.1009,0.0478,0.01619,-0.01955,82.27126,8.95937,-57.13242,0.035762181493071074,9.399999999999999,0.7999999999999989,1.977104692992516,-3.8918224316794037,2.4735722906739346,-4.022247248605418,-0.015713032661166016,-0.055414532672630794,2.5690263777011206,-3.993601731365981,2.6357636824822124,-3.9697730815275216,36.07895329897297,-79.00793367084955
36.078954,-79.007941,8,0.08,139.1,4.98,10403,4.98,4.97827,-3.0006,8.26182,-0.10095,0.0084,-0.06124,81.56972,8.57936,-57.22011,0.035762181493071074,9.6,0.20000000000000107,1.977104692992516,-3.8918224316794037,2.413729309215611,-4.033215525546655,-0.021452229366800638,-0.03869533202753415,2.5789016248104435,-4.002566990311178,2.660223263680173,-4.012806388085941,36.078952911965146,-79.00793339867843
36.078953,-79.007943,8,0.02,139.1,6.02,11203,6.02,6.02453,-2.37488,7.78325,-0.03971,0.00855,0.07025,81.99357,7.03011,-56.5624,0.008940545373267769,10.399999999999999,0.7999999999999989,1.7973679031362237,-4.003017359470951,2.2964243647811156,-4.072289089020546,-0.036793080074491925,-0.004163241743196232,2.624215454968388,-4.04394254460146,2.68342578182647,-4.051076859058051,36.07895256779054,-79.00793314049514
36.078953,-79.007943,8,0.02,138.9,4.62,11403,4.62,4.61635,-3.32243,8.12662,0.18295,0.15821,-0.00351,81.33587,8.56475,-57.55627,0.008940545373267769,10.6,0.20000000000000107,1.7973679031362237,-4.003017359470951,2.233941595381766,-4.079367307827871,-0.016455046432571067,-0.0029975248119167037,2.63745817202712,-4.0549130296431874,2.6730743246310054,-4.093262129302297,36.07895218840928,-79.00793325567976
36.078953,-79.007944,8,0.22,138.9,5.61,12203,5.61,5.60519,-1.52124,7.74557,0.00122,-0.02688,0.15806,82.28588,5.58316,-54.54546,0.09834599910594546,11.399999999999999,0.7999999999999989,1.7074995087797402,-4.003017359470951,2.123306194195096,-4.0738470186766085,-0.08017148054084482,0.0007530153763274667,2.6520399091620797,-4.116697962770433,2.6327071469899694,-4.137191563499512,36.07895179334239,-79.00793370486079
36.078953,-79.007944,8,0.22,139.1,5.77,12403,5.77,5.7685,-2.50588,7.71027,-0.17959,0.02291,0.15989,81.68664,5.07162,-56.13856,0.09834599910594546,11.6,0.20000000000000107,1.7074995087797402,-4.003017359470951,2.0518972579858743,-4.062262572618413,-0.0945276186234422,0.014031868207593496,2.649750224133585,-4.136230273319615,2.5602853641164263,-4.181881631169053,36.078951391434956,-79.00793451072566
36.078951,-79.007943,8,0.46,139.1,4.01,13203,4.01,4.00858,0.1681,9.07657,-0.99831,0.00031,-0.30681,81.83279,-1.08156,-55.17393,0.2056325435851587,12.399999999999999,0.7999999999999989,1.7973679031362237,-4.225407211517429,1.932339422220982,-4.050308546666986,-0.17324055630008495,0.03903889128639151,2.5897272019754736,-4.21467018954393,2.45994412438397,-4.222694867294609,36.07895102439271,-79.007935627261
36.078951,-79.007943,8,0.46,139.4,4.53,13403,4.53,4.5344,-0.66341,8.68355,-0.08323,0.13851,0.07773,81.71587,-1.27156,-56.67933,0.2056325435851587,12.6,0.20000000000000107,1.7973679031362237,-4.225407211517429,1.884587648346756,-4.070917569407516,-0.19502220174608687,0.03480870778673097,2.5645014526436682,-4.233889805717046,2.331142063253793,-4.259714171740599,36.078950691470105,-79.0079370604908
36.078947,-79.007941,8,1.42,139.4,3.18,14203,3.18,3.17528,-2.07876,9.4696,0.15776,0.00305,0.07223,77.22888,9.71938,-65.56562,0.6347787215020115,13.399999999999999,0.7999999999999989,1.977104692992516,-4.670186919147001,1.6783639896141986,-4.224225855006925,-0.5257845761532649,-0.000787955790870494,2.365421439092133,-4.304938781478001,2.18155784634523,-4.283032075104421,36.07895048176716,-79.00793872497158
36.078947,-79.007941,8,1.42,138.9,2.91,14403,2.91,2.90668,-2.17807,9.37328,0.05788,-0.03497,-0.02001,77.33119,10.08477,-65.50716,0.6347787215020115,13.6,0.20000000000000107,1.977104692992516,-4.670186919147001,1.5982800668851695,-4.369868984777607,-0.6088560890505066,-0.0782656695034965,2.274344708854943,-4.316944126812359,2.014867548539456,-4.302602526358932,36.078950305765865,-79.00794057979827
36.078942,-79.007945,8,2.0,138.9,2.86,15203,2.86,2.85583,-2.31147,9.41097,-0.02795,0.03436,-0.00916,77.06811,10.91786,-66.09179,0.8940545373267769,14.399999999999999,0.7999999999999989,1.617631112136606,-5.226161552446151,1.1043094373968887,-4.801268811268961,-0.7969701552523101,-0.2756545489974358,1.8049272325142596,-4.370662583367121,1.838467488172655,-4.298563446071091,36.07895034209019,-79.0079425426692
36.078942,-79.007945,8,2.0,137.2,2.95,15403,2.95,2.95035,-2.35095,9.46601,0.02016,0.02841,-0.01558,77.65273,10.93248,-66.55949,0.8940545373267769,14.6,0.20000000000000107,1.617631112136606,-5.226161552446151,1.001956505662465,-4.974889694862342,-0.8170059121537679,-0.3406890150861266,1.6699962985315242,-4.384279220910892,1.6525020991555135,-4.299970873375539,36.078950329432885,-79.0079446119772
36.078943,-79.007949,8,0.52,137.2,2.87,16203,2.87,2.8672,-2.25284,9.47079,-0.01038,0.00351,-0.0255,77.31657,11.42941,-66.22333,0.232454179704962,15.399999999999999,0.7999999999999989,1.2581575324240217,-5.1149666253619275,0.5025387513586315,-5.0067251775637756,-0.41325580964094594,-0.05427377681656631,1.1303679581816848,-4.43225928071543,1.459709794363837,-4.285420172784766,36.07895046029048,-79.0079467572509
36.078943,-79.007949,8,0.52,136.1,2.77,16403,2.77,2.77089,-2.44846,9.38226,-0.02199,-0.0223,-0.02978,76.83426,11.28325,-66.45718,0.232454179704962,15.599999999999998,0.1999999999999993,1.2581575324240217,-5.1149666253619275,0.5295118727886154,-5.138646527984722,-0.25977600281359287,-0.13157043725531037,1.0742993776593286,-4.415465359980173,1.272289994436065,-4.287215032044204,36.07895044414892,-79.00794884274269
36.078942,-79.00795,8,0.37,136.1,2.84,17203,2.84,2.83549,-2.45563,9.5671,-0.01848,0.0391,-0.0139,77.81351,11.21017,-65.97486,0.16540008940545373,16.4,0.8000000000000007,1.1682891380675382,-5.226161552446151,0.40332781185713995,-5.189504655097885,-0.18753730039993466,-0.060934719271302534,0.9074851257590084,-4.33371847795678,1.0855539218950931,-4.2793258048221965,36.07895051509845,-79.00795092062639
36.078942,-79.00795,6,0.37,135.5,2.77,17403,2.77,2.77089,-2.27976,9.34457,-0.0449,-0.04979,-0.01268,76.9658,11.9848,-65.62408,0.16540008940545373,16.599999999999998,0.1999999999999993,1.1682891380675382,-5.226161552446151,0.44433865642205334,-5.238703034444767,-0.15566194349786544,-0.07926751928550466,0.8849729410932325,-4.30908116442103,0.9217366470042818,-4.300371762566611,36.078950325827606,-79.00795274348384
36.078941,-79.00795,6,0.35,135.5,2.67,18203,2.67,2.6686,-2.65543,9.34995,0.01756,0.02978,-0.02505,76.1181,13.40251,-66.58871,0.15645954403218595,17.4,0.8000000000000007,1.1682891380675382,-5.337356478823052,0.4106688913858279,-5.356143933599103,-0.12835049573701987,-0.1025963896801597,0.7852030426116391,-4.25337711312679,0.7701109157891763,-4.320597460936696,36.07895014393353,-79.00795443068134
36.078941,-79.00795,6,0.35,134.8,2.59,18403,2.59,2.58604,-2.59382,9.26082,0.01283,-0.00321,-0.05834,76.43964,13.1102,-65.85793,0.15645954403218595,17.599999999999998,0.1999999999999993,1.1682891380675382,-5.337356478823052,0.4595568504349156,-5.401939420948238,-0.11114681840676738,-0.1159585995964045,0.7731949845204895,-4.245426879946255,0.6630762078493441,-4.391171208355218,36.078949509248574,-79.00795562169746
36.078938,-79.007945,6,1.35,134.8,2.64,19203,2.64,2.64287,-2.65663,9.66461,-0.0617,-0.02337,0.0168,75.84039,13.92868,-66.79333,0.6034868126955745,18.4,0.8000000000000007,1.617631112136606,-5.6709412586610775,0.5923001355434198,-5.8562619134508145,-0.18644784572596065,-0.5046770626795601,0.6979342518130517,-4.337770042217306,0.5919656556738759,-4.488000599706866,36.078948638440934,-79.00795641297178
36.078938,-79.007945,6,1.35,134.3,2.3,19403,2.3,2.29651,-3.3344,9.42353,-0.01665,0.0701,-0.00809,75.60655,15.96025,-67.07103,0.6034868126955745,18.599999999999998,0.1999999999999993,1.617631112136606,-5.6709412586610775,0.6853288478529319,-6.0006821895633715,-0.1457400650849077,-0.5784829962212854,0.6645508919882545,-4.39716634489823,0.5648500335565725,-4.630858245996255,36.078947353691255,-79.00795671469767
