Lat,Lon,Sats,Speed,GPS_Alt,Dist,Time,Alt,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,speed_ms,time_s,dt_s,east_raw,north_raw,east_ekf,north_ekf,vx_ekf,vz_ekf,east_rts,north_rts,east_smooth,north_smooth,Lat_smooth,Lon_smooth
36.077049,-79.008965,7,0.35,135.9,7.97,5051603,7.97,7.96571,-4.18744,3.87278,-0.19823,0.11881,-0.15363,84.85823,28.51505,-27.37504,0.15645954403218595,2537.0,0.8000000000001819,-90.04813193409089,-215.7181576896553,-89.81856020975728,-215.27733310344615,0.03331362000045535,-0.1338655423828271,-90.30599281869992,-215.71768473408204,-90.26495911847715,-215.67638923937164,36.077049375632704,-79.008967412719
36.077049,-79.008965,7,0.35,135.5,7.82,5051803,7.82,7.82393,-4.25564,3.9685,-0.22434,0.13561,-0.08109,84.28822,29.46507,-26.17656,0.15645954403218595,2537.2,0.1999999999998181,-90.04813193409089,-215.7181576896553,-89.89014056074177,-215.35343200181413,-0.001264906386843477,-0.15842922345314323,-90.35825680558483,-215.78084918223962,-90.35696102119051,-215.81802269586115,36.07704810189243,-79.00896843645936
36.077048,-79.008969,7,0.59,135.5,7.56,5052603,7.56,7.55833,-4.16052,4.09891,-0.18097,0.19395,-0.10385,82.28588,33.4259,-28.51505,0.2637460885113992,2538.0,0.8000000000001819,-90.40760551380349,-215.82935261744686,-90.12329678510099,-215.57432763185753,-0.10829357686228869,-0.2434960111518736,-90.56679573403812,-216.00490586988286,-90.45400827104197,-215.9541663971271,36.07704687752271,-79.00896951634121
36.077048,-79.008969,7,0.59,135.6,8.27,5052803,8.27,8.2684,-4.36929,3.80878,-0.31536,-0.04001,-0.05513,81.67203,34.88746,-27.75504,0.2637460885113992,2538.2,0.1999999999998181,-90.40760551380349,-215.82935261744686,-90.20784187813337,-215.6476167629232,-0.12357034509859034,-0.23731373902245734,-90.61415641757007,-216.0689958189002,-90.55696680126317,-216.10372805379572,36.077045532482416,-79.00897066200015
36.077045,-79.008971,7,0.56,135.6,7.94,5053603,7.94,7.93819,-4.18026,4.05105,-0.2364,0.11011,-0.19639,78.88045,38.32213,-29.74277,0.25033527045149756,2539.0,0.8000000000001819,-90.5873423048031,-216.16293739728488,-90.37529089426059,-215.8647908695727,-0.13330688859896636,-0.21991305764387578,-90.75898407288739,-216.28778546800538,-90.65652017939571,-216.2438085334059,36.0770442727084,-79.00897176976866
36.077045,-79.008971,7,0.56,135.6,7.86,5053803,7.86,7.86281,-4.40578,4.12164,-0.20937,0.16295,-0.20479,77.93044,40.10523,-30.73663,0.25033527045149756,2539.2,0.1999999999998181,-90.5873423048031,-216.16293739728488,-90.44156529024177,-215.92948773475158,-0.13821907563103708,-0.21174001918513138,-90.79088572820704,-216.34816686787758,-90.75627241529028,-216.39537061921314,36.077042909677814,-79.00897287974993
36.077041,-79.008973,7,0.48,135.6,7.6,5054603,7.6,7.60319,-4.35913,4.03908,-0.19059,0.40836,-0.09071,74.39345,44.22683,-33.64513,0.21457308895842644,2540.0,0.8000000000001819,-90.7670790946594,-216.6077171034998,-90.57902516941992,-216.14038805371487,-0.11891939436999503,-0.19213059775495006,-90.8910476985054,-216.56936998225567,-90.84284981902024,-216.53151698507315,36.07704168528413,-79.00897384312981
36.077041,-79.008973,7,0.48,135.5,8.32,5054803,8.32,8.31566,-4.35972,3.80758,-0.45876,0.02382,0.08109,75.48962,43.49606,-34.05437,0.21457308895842644,2540.2,0.1999999999998181,-90.7670790946594,-216.6077171034998,-90.62149435999466,-216.21605780370592,-0.11021738064286694,-0.18823700079017644,-90.91584489814852,-216.62988894036073,-90.93293372463299,-216.68218804239916,36.077040330266755,-79.00897484552789
36.077037,-79.008976,7,0.91,135.5,7.84,5055603,7.84,7.84367,-4.21017,4.17847,-0.38744,-0.16509,-0.24603,71.38264,46.43379,-42.07834,0.4067948144836835,2541.0,0.8000000000001819,-91.03668428115881,-217.05249681042204,-90.74328614791149,-216.4652073465328,-0.16356837135765623,-0.3188911134774379,-91.01284236720706,-216.8615640418352,-91.00701808374899,-216.81944345316512,36.077039095899195,-79.00897566989288
36.077037,-79.008976,7,0.91,134.8,7.57,5055803,7.57,7.5685,-4.14796,4.40698,-0.17486,0.37675,-0.15852,70.19878,47.44227,-43.87606,0.4067948144836835,2541.2,0.1999999999998181,-91.03668428115881,-217.05249681042204,-90.79524093544123,-216.58269760660795,-0.1691105948135564,-0.35670873835999717,-91.05225205334372,-216.9421356876303,-91.09476846300078,-216.9827730374336,36.07703762704095,-79.00897664632491
36.077035,-79.008978,7,0.59,134.8,8.75,5056603,8.75,8.74816,-3.9021,4.00738,-0.15806,0.28527,0.52046,72.87343,43.83221,-44.44607,0.2637460885113992,2542.0,0.8000000000001819,-91.21642107101512,-217.27488666317583,-90.97633523632997,-216.868735346123,-0.14293680845724427,-0.2639145187535825,-91.2110989137942,-217.23824310733156,-91.17349383072742,-217.14233505309318,36.07703619206527,-79.00897752233217
36.077035,-79.008978,7,0.59,134.6,7.53,5056803,7.53,7.52782,-3.64367,3.49292,0.30604,-0.13485,-0.97112,72.94651,44.57761,-43.18913,0.2637460885113992,2542.2,0.1999999999998181,-91.21642107101512,-217.27488666317583,-91.02223806307417,-216.94883963233622,-0.1277059351736979,-0.24227070622373004,-91.25009424670333,-217.30399138143588,-91.2795742244648,-217.32407891653423,36.07703455760344,-79.00897870272928
36.077032,-79.008981,7,0.71,134.6,7.12,5057603,7.12,7.12283,-2.46281,3.61197,-1.01969,-0.97983,-0.74938,71.20725,41.0114,-55.11546,0.31738936075100577,2543.0,0.8000000000001819,-91.48602625751454,-217.60847144301388,-91.18158531606107,-217.17603309999248,-0.15323001890921356,-0.2661419239853393,-91.39965807653827,-217.53087941082285,-91.38758438461741,-217.5095486375106,36.07703288963417,-79.00897990459964
36.077032,-79.008981,7,0.71,134.6,8,5057803,8,7.99681,-4.59183,5.44547,-0.04123,1.17362,-1.0287,64.33791,46.79918,-55.17393,0.31738936075100577,2543.2,0.1999999999998181,-91.48602625751454,-217.60847144301388,-91.24684244687299,-217.25422631303036,-0.1626974159553702,-0.26996075459920343,-91.44586778593285,-217.59803127769277,-91.52761199225462,-217.71463610054826,36.0770310452383,-79.00898146274038
36.077026,-79.008985,7,1.19,134.6,9.15,5058603,9.15,9.15075,-3.90329,1.46321,2.0774,0.22556,0.50412,81.58434,29.2166,-17.52412,0.5319624497094322,2544.0,0.8000000000001819,-91.84549983722712,-218.27564100339725,-91.45260536899899,-217.5558817988957,-0.2553290807495437,-0.4016286371237317,-91.6454680484809,-217.86410745754262,-91.67703524484438,-217.92283599102115,36.0770291728517,-79.00898312543005
36.077026,-79.008985,7,1.19,134.8,9,5058803,9,9.00359,-4.05404,3.08016,1.03099,-2.33946,-0.04872,85.6767,24.04268,-23.98421,0.5319624497094322,2544.2,0.1999999999998181,-91.84549983722712,-218.27564100339725,-91.53312475430894,-217.69013809722526,-0.2774059000655968,-0.4370166806988646,-91.71416636889252,-217.9557556094039,-91.852528190237,-218.13858720953817,36.07702723255438,-79.00898507820717
36.077021,-79.008988,7,1.52,134.8,7.62,5059603,7.62,7.61695,-4.14736,4.29452,1.16385,-1.01511,0.56933,87.13827,5.3347,-47.61766,0.6794814483683504,2545.0,0.8000000000001819,-92.11510502258322,-218.83161563598907,-91.7778531469792,-218.1377764141277,-0.3302475493108697,-0.545801324568517,-92.01464691724836,-218.32615013717646,-92.03544429077303,-218.34689182128426,36.077025359226,-79.00898711358457
36.077021,-79.008988,7,1.52,134.5,-13.02,5059803,-13.02,-13.02413,-6.09392,10.2347,2.3865,-0.27168,-1.17836,84.91669,4.76469,-53.30313,0.6794814483683504,2545.2,0.1999999999998181,-92.11510502258322,-218.83161563598907,-91.85215691102243,-218.30353612964007,-0.33701697787228835,-0.5780308812847579,-92.10608319541909,-218.43447382136523,-92.2349295754664,-218.5512771038224,36.077023521144994,-79.00898933333362
36.077017,-79.008993,7,1.36,134.5,8.3,5060603,8.3,8.29891,-3.96431,3.18365,0.33704,-0.40302,0.92928,74.13037,20.02338,-65.88716,0.6079570853822084,2546.0,0.8000000000001819,-92.56444699893893,-219.27639534291131,-92.18249156153848,-218.7789949774802,-0.33022066115305954,-0.5316656890445224,-92.48756791557418,-218.84375694744568,-92.43420807071118,-218.73857217572785,36.07702183675995,-79.00899155078164
36.077017,-79.008993,7,1.36,134.7,7.85,5060803,7.85,7.84666,-2.97368,4.70848,0.32941,-1.20707,0.13714,69.99415,19.67261,-69.62876,0.6079570853822084,2546.2,0.1999999999998181,-92.56444699893893,-219.27639534291131,-92.28382809598936,-218.90668196232153,-0.3289393159035163,-0.5176329906065213,-92.58529467729383,-218.93766832198935,-92.63889277471374,-218.91177241843982,36.07702027913274,-79.00899382838662
36.077013,-79.008996,7,0.79,134.7,5.75,5061603,5.75,5.74636,-3.35414,6.10409,0.74449,-0.19914,0.58979,57.48319,30.48816,-73.28266,0.3531515422440769,2547.0,0.8000000000001819,-92.83405218315171,-219.72117504912626,-92.54521301197919,-219.31696818286758,-0.22464100002769813,-0.35955322069036666,-92.9633446609964,-219.24987755791545,-92.83278627262557,-219.06003693498093,36.077018945757914,-79.00899598591373
36.077013,-79.008996,7,0.79,135.7,6.31,5061803,6.31,6.31227,-4.91426,5.67039,0.35766,-0.27672,0.16493,56.8401,36.05671,-71.13417,0.3531515422440769,2547.2,0.1999999999998181,-92.83405218315171,-219.72117504912626,-92.6125434559812,-219.40498041412914,-0.2009246776930526,-0.3137190904592813,-93.04715571706298,-219.29941287858895,-93.02959034336419,-219.1925793889818,36.07701775377498,-79.00899817582788
36.077016,-79.008999,7,0.31,135.7,5.79,5062603,5.79,5.79003,-6.47318,4.9011,-0.01955,0.01038,-0.01772,53.23005,42.56065,-67.75797,0.1385784532856504,2548.0,0.8000000000001819,-93.10365736965115,-219.3875902692882,-92.87475406524099,-219.5428835274063,-0.1545204642005621,-0.14019897824876415,-93.35292868885657,-219.42848387943425,-93.21086863397107,-219.2968738474255,36.07701681583239,-79.00900019298074
36.077016,-79.008999,7,0.31,136.6,5.81,5062803,5.81,5.80798,-6.30868,4.98784,-0.00947,0.02046,-0.02352,53.53698,42.39988,-68.13797,0.1385784532856504,2548.2,0.1999999999998181,-93.10365736965115,-219.3875902692882,-92.93044534730319,-219.54538648239415,-0.11204200611352676,-0.10995995370020516,-93.41741996071133,-219.43767978382442,-93.38639794348245,-219.37560484811485,36.077016107787486,-79.00900214616249
36.077016,-79.009003,7,0.28,136.6,5.83,5063603,5.83,5.83131,-6.43909,4.94297,-0.01802,0.01542,-0.01008,53.30313,42.54604,-68.53259,0.12516763522574878,2549.0,0.8000000000001819,-93.46313095050705,-219.3875902692882,-93.1536374770119,-219.53377040339376,-0.13860986155220822,-0.050548236028919724,-93.62738975369278,-219.426423761926,-93.53644491320466,-219.42258913447563,36.077015685247645,-79.00900381579251
36.077016,-79.009003,6,0.28,137.6,5.8,5063803,5.8,5.79542,-6.42293,4.93998,-0.01741,0.0142,-0.01069,53.43467,42.57527,-67.65565,0.12516763522574878,2549.2,0.1999999999998181,-93.46313095050705,-219.3875902692882,-93.23398106381424,-219.50766697088153,-0.12793683062307185,-0.03595576834329646,-93.67819193563051,-219.42155255393882,-93.67559350146308,-219.44209792731633,36.07701550980086,-79.00900536415206
36.077014,-79.009006,6,0.13,137.6,5.79,5064603,5.79,5.78525,-6.42293,4.91546,-0.02581,0.01313,-0.00641,53.34697,42.47296,-67.37796,0.0581135449262405,2550.0,0.8000000000001819,-93.73273613471983,-219.60998012274933,-93.37271430795091,-219.528494417374,-0.07543198332778811,-0.02331299099945517,-93.82970310578513,-219.37739345863602,-93.77861383096072,-219.42792123935672,36.07701563729488,-79.00900651049866
36.077014,-79.009006,6,0.13,138.4,5.78,5064803,5.78,5.77747,-6.42892,4.97528,-0.02337,0.01237,-0.00794,53.30313,42.75066,-67.49489,0.0581135449262405,2550.2,0.1999999999998181,-93.73273613471983,-219.60998012274933,-93.43117094352615,-219.51971398750473,-0.06344612241110018,-0.011709724630410041,-93.86268981441708,-219.36252048737225,-93.88516785406541,-219.39664964164896,36.07701591852711,-79.00900769616602
36.077016,-79.009003,6,0.38,138.4,5.78,5065603,5.78,5.78106,-6.40918,4.9681,-0.02337,0.01359,-0.00947,52.95235,42.77989,-67.91874,0.1698703620920876,2551.0,0.8000000000001819,-93.46313095050705,-219.3875902692882,-93.51821223856058,-219.4697352789603,-0.14679598938966773,0.009602197056306279,-93.9821163867228,-219.28726189694262,-93.97131908588864,-219.33931040510325,36.07701643419125,-79.00900865480372
36.077016,-79.009003,6,0.38,139.1,5.8,5065803,5.8,5.79542,-6.41217,4.95554,-0.01802,0.01619,-0.01038,53.61006,42.48758,-66.99795,0.1698703620920876,2551.2,0.1999999999998181,-93.46313095050705,-219.3875902692882,-93.5471636083475,-219.44424229622467,-0.1634652981688865,0.02560876457286084,-94.02691076028202,-219.27021870293234,-94.07060335314446,-219.27891542461532,36.07701697733636,-79.00900975957774
36.077015,-79.009008,6,0.2,139.1,5.77,5066603,5.77,5.7691,-6.39721,4.92144,-0.0223,0.01481,-0.00122,53.17159,42.6045,-67.72874,0.08940545373267769,2552.0,0.8000000000001819,-93.91247292457612,-219.49878519566514,-93.68596102416852,-219.46304570225973,-0.11172258976133784,-0.006812089689891616,-94.17931404307608,-219.19415535546634,-94.15459466033683,-219.20462835171426,36.077017645416056,-79.00901069418113
36.077015,-79.009008,6,0.2,139.7,5.79,5066803,5.79,5.78943,-6.3996,4.91725,-0.02367,0.01497,-0.00305,53.28851,42.56065,-66.83718,0.08940545373267769,2552.2,0.1999999999998181,-93.91247292457612,-219.49878519566514,-93.72617246846863,-219.45844969410268,-0.09548593967821531,-0.00166153617552137,-94.21429428635186,-219.1722233015559,-94.25881607073347,-219.13411786391288,36.07701827953211,-79.00901185389262
36.077015,-79.009012,6,0.08,139.7,5.81,5067603,5.81,5.80977,-6.42652,4.91067,-0.02749,0.01466,-0.00764,53.39082,42.8822,-67.72874,0.035762181493071074,2553.0,0.8000000000001819,-94.27194650543204,-219.49878519566514,-93.83799811043505,-219.46191400148595,-0.05260670246993887,-0.00688539390384247,-94.32902701070587,-219.05781356565691,-94.35622913288962,-219.05874995185607,36.07701895733203,-79.00901293784501
36.077015,-79.009012,6,0.08,140.3,5.79,5067803,5.79,5.79362,-6.39183,4.95613,-0.02321,0.0197,-0.01176,53.17159,42.47296,-67.45103,0.035762181493071074,2553.2,0.1999999999998181,-94.27194650543204,-219.49878519566514,-93.88535439220995,-219.46205279020435,-0.040376881477482036,-0.006061690200500757,-94.36166497057047,-219.02302310454576,-94.47558052768045,-218.98489322813757,36.0770196215415,-79.00901426591363
36.077022,-79.009027,6,1.05,140.3,5.81,5068603,5.81,5.80618,-6.39183,4.91426,-0.01649,0.01344,-0.01573,53.52236,42.45835,-68.22566,0.4693786320965579,2554.0,0.8000000000001819,-95.61997243335585,-218.72042070961217,-94.15354985826337,-219.24382509448938,-0.3640214203626333,0.02173462612574304,-94.51915512915146,-218.87171924423717,-94.59499219225728,-218.9087767818007,36.07702030607315,-79.0090155946529
